tgn_uri,pleiades_uri,tgn_label,tgn_parentstring
http://vocab.getty.edu/tgn/7023989,http://pleiades.stoa.org/places/570359,Mazaíika,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7023990,http://pleiades.stoa.org/places/589819,Tsoutsouros,"Iráklion, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7023990,http://pleiades.stoa.org/places/589820,Tsoutsouros,"Iráklion, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7023992,http://pleiades.stoa.org/places/570274,Pórto-Khéli,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7023993,http://pleiades.stoa.org/places/383811,Velleia,"Piacenza, Emilia-Romagna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7023998,http://pleiades.stoa.org/places/197405,Vizace,"Istarska Županija, Hrvatska, Europe, World"
http://vocab.getty.edu/tgn/7024012,http://pleiades.stoa.org/places/413114,Cures,"Rieti, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7024019,http://pleiades.stoa.org/places/266078,Galera,"Granada, Andalucía, España, Europe, World"
http://vocab.getty.edu/tgn/7024022,http://pleiades.stoa.org/places/315247,Oudna,"Zaghouan, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/7024023,http://pleiades.stoa.org/places/324844,Uzitta,"Al Mahdíyah, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/7024025,http://pleiades.stoa.org/places/874684,Sadak,"Erzincan, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7024030,http://pleiades.stoa.org/places/599569,Karakuyu,"Muğla, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7024032,http://pleiades.stoa.org/places/305109,Mila,"Mila, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/7024305,http://pleiades.stoa.org/places/413332,Corneto,"Viterbo, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7024363,http://pleiades.stoa.org/places/599800,Minoa,"Amorgós, Nísos, Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7024365,http://pleiades.stoa.org/places/599484,Amorgos,"Amorgós, Nísos, Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7024409,http://pleiades.stoa.org/places/39303,Aksum,"Ityop'iya, Africa, World"
http://vocab.getty.edu/tgn/7024449,http://pleiades.stoa.org/places/541177,Zárakes,"Évvoia, Nísos, Évvoia, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7024603,http://pleiades.stoa.org/places/491572,Dion,"Piería, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7024627,http://pleiades.stoa.org/places/138178,Rancon,"Limousin, France, Europe, World"
http://vocab.getty.edu/tgn/7024662,http://pleiades.stoa.org/places/197580,Adony,"Fejér, Magyarország, Europe, World"
http://vocab.getty.edu/tgn/7024680,http://pleiades.stoa.org/places/69560,Saint-Aubin,"Basse-Normandie, France, Europe, World"
http://vocab.getty.edu/tgn/7025014,http://pleiades.stoa.org/places/638752,Aperlae,"Antalya, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7025519,http://pleiades.stoa.org/places/423885388,Nabada,"Al Ḩasakah, Sūrīyah, Asia, World"
http://vocab.getty.edu/tgn/7025565,http://pleiades.stoa.org/places/570281,Helike,"Achaḯa, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7026041,http://pleiades.stoa.org/places/89109,Birdoswald,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026043,http://pleiades.stoa.org/places/89117,Birrens,"Dumfries and Galloway, Scotland, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026044,http://pleiades.stoa.org/places/89151,Drumburgh,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026054,http://pleiades.stoa.org/places/786021,Elephantine,"Aswān, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7026057,http://pleiades.stoa.org/places/963047542,Ramesseum,"Qinā, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7026064,http://pleiades.stoa.org/places/89144,Chesters,"Northumberland, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026071,http://pleiades.stoa.org/places/89307,Stanwix,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026072,http://pleiades.stoa.org/places/89092,Burgh,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026074,http://pleiades.stoa.org/places/89315,Rudchester,"Northumberland, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026082,http://pleiades.stoa.org/places/89142,Netherby,"Cumbria, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026083,http://pleiades.stoa.org/places/89316,Vinovia,"Durham, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026093,http://pleiades.stoa.org/places/874458,Khorsabad,"Al Anbār, Al-ʻIrāq, Asia, World"
http://vocab.getty.edu/tgn/7026129,http://pleiades.stoa.org/places/687888,Ekron,"Yerushalayim, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/7026163,http://pleiades.stoa.org/places/570043,Aigeira,"Achaḯa, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7026192,http://pleiades.stoa.org/places/79664,Richborough,"Kent, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7026515,http://pleiades.stoa.org/places/79651,Leicester,"England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7027061,http://pleiades.stoa.org/places/79587,Kenchester,"Herefordshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7027189,http://pleiades.stoa.org/places/256221,Niebla,"Huelva, Andalucía, España, Europe, World"
http://vocab.getty.edu/tgn/7027397,http://pleiades.stoa.org/places/256236,Zalamea,"La Serena, Badajoz, Extremadura, España, Europe, World"
http://vocab.getty.edu/tgn/7027398,http://pleiades.stoa.org/places/256397,Regina,"Badajoz, Extremadura, España, Europe, World"
http://vocab.getty.edu/tgn/7029081,http://pleiades.stoa.org/places/688047,Ziph,"Aḍ Ḍaffah al Gharbīyah, Asia, World"
http://vocab.getty.edu/tgn/7029354,http://pleiades.stoa.org/places/687915,Hebron,"Aḍ Ḍaffah al Gharbīyah, Asia, World"
http://vocab.getty.edu/tgn/7029383,http://pleiades.stoa.org/places/541138,Theban,"Voíótía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7029391,http://pleiades.stoa.org/places/785986,Berenice,"Al Baḥr al Aḥmar, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7029468,http://pleiades.stoa.org/places/580107,Sounion,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7029532,http://pleiades.stoa.org/places/786069,Quseir,"Al Baḥr al Aḥmar, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7029589,http://pleiades.stoa.org/places/805634,Merowe,"Ash Shimālīyya, As Sūdān, Africa, World"
http://vocab.getty.edu/tgn/7029734,http://pleiades.stoa.org/places/147997,Saint-Thibéry,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7029742,http://pleiades.stoa.org/places/246459,Lectoure,"Midi-Pyrénées, France, Europe, World"
http://vocab.getty.edu/tgn/7029759,http://pleiades.stoa.org/places/246438,Saint-Jean-le-Vieux,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7029772,http://pleiades.stoa.org/places/249908,Sorde-l'Abbaye,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7029777,http://pleiades.stoa.org/places/138613,Liposthey,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7029779,http://pleiades.stoa.org/places/138424,Ligugé,"Poitou-Charentes, France, Europe, World"
http://vocab.getty.edu/tgn/7029824,http://pleiades.stoa.org/places/89209,Burg,"North Yorkshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7029968,http://pleiades.stoa.org/places/89260,Elslack,"North Yorkshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7030133,http://pleiades.stoa.org/places/89131,Calcaria,"North Yorkshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7030165,http://pleiades.stoa.org/places/109413,Velzeke-Ruddershove,"Oost-Vlaanderen, Vlaams Gewest, België, Europe, World"
http://vocab.getty.edu/tgn/7030192,http://pleiades.stoa.org/places/599675,Yiali,"Dodekánisos, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7030277,http://pleiades.stoa.org/places/687925,Yavne,"HaMerkaz, Yisra'el, Asia, World"
http://vocab.getty.edu/tgn/7030343,http://pleiades.stoa.org/places/216788,Debelt,"Burgas, Bǎlgarija, Europe, World"
http://vocab.getty.edu/tgn/7030346,http://pleiades.stoa.org/places/658587,Samsat,"Adıyaman, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7030379,http://pleiades.stoa.org/places/89314,Ebchester,"Durham, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7030385,http://pleiades.stoa.org/places/589772,Eleutherna,"Réthimnon, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7030389,http://pleiades.stoa.org/places/79677,Littleborough,"Nottinghamshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7030390,http://pleiades.stoa.org/places/79736,Verlucio,"Wiltshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7030448,http://pleiades.stoa.org/places/619267,Büyüknefes,"Yozgat, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7030488,http://pleiades.stoa.org/places/138227,Plassac,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7030489,http://pleiades.stoa.org/places/138217,Bessay,"Pays de la Loire, France, Europe, World"
http://vocab.getty.edu/tgn/7030490,http://pleiades.stoa.org/places/138239,Brioux-sur-Boutonne,"Poitou-Charentes, France, Europe, World"
http://vocab.getty.edu/tgn/7030494,http://pleiades.stoa.org/places/570122,Aséa,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7030499,http://pleiades.stoa.org/places/540756,Erythres,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7030511,http://pleiades.stoa.org/places/138275,Chassenon,"Poitou-Charentes, France, Europe, World"
http://vocab.getty.edu/tgn/7030513,http://pleiades.stoa.org/places/138372,Jumilhac-le-Grand,"Aquitaine, France, Europe, World"
http://vocab.getty.edu/tgn/7031144,http://pleiades.stoa.org/places/691963965,Scaftworth,"Nottinghamshire, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7031228,http://pleiades.stoa.org/places/687904,Gezer,"Aḍ Ḍaffah al Gharbīyah, Asia, World"
http://vocab.getty.edu/tgn/7031446,http://pleiades.stoa.org/places/373879,Ptolemais,"<lost & found/Libya>, Lībiyā, Africa, World"
http://vocab.getty.edu/tgn/7031464,http://pleiades.stoa.org/places/187608,Wilten,"Tirol, Österreich, Europe, World"
http://vocab.getty.edu/tgn/7031529,http://pleiades.stoa.org/places/148107,Lattes,"Languedoc-Roussillon, France, Europe, World"
http://vocab.getty.edu/tgn/7031535,http://pleiades.stoa.org/places/638961,Limyra,"Antalya, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7031657,http://pleiades.stoa.org/places/108958,Elewijt,"Vlaams-Brabant, Vlaams Gewest, België, Europe, World"
http://vocab.getty.edu/tgn/7031751,http://pleiades.stoa.org/places/236443,Conimbriga,"Coimbra, Portugal, Europe, World"
http://vocab.getty.edu/tgn/7031756,http://pleiades.stoa.org/places/305068,Djemila,"Sétif, Al-Jazā'ir, Africa, World"
http://vocab.getty.edu/tgn/7031832,http://pleiades.stoa.org/places/98921,Nijmegen,"Gelderland, Nederland, Europe, World"
http://vocab.getty.edu/tgn/7031897,http://pleiades.stoa.org/places/432873,Ercolano,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7032024,http://pleiades.stoa.org/places/511268,Iznik,"Bursa, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7032042,http://pleiades.stoa.org/places/491731,Stobi,"Gradsko, Makedonija, Republika, Europe, World"
http://vocab.getty.edu/tgn/7032439,http://pleiades.stoa.org/places/275732,Tamouda,"Tanger-Tétouan, Al Maghrib, Africa, World"
http://vocab.getty.edu/tgn/7032439,http://pleiades.stoa.org/places/275733,Tamouda,"Tanger-Tétouan, Al Maghrib, Africa, World"
http://vocab.getty.edu/tgn/7032452,http://pleiades.stoa.org/places/668331,Palmyra,"Ḩimş, Sūrīyah, Asia, World"
http://vocab.getty.edu/tgn/7032480,http://pleiades.stoa.org/places/550793,Allianoi,"İzmir, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7032485,http://pleiades.stoa.org/places/283602441,Hattusa,"Çorum, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7032498,http://pleiades.stoa.org/places/639100,Selge,"Antalya, Türkiye, Asia, World"
http://vocab.getty.edu/tgn/7032525,http://pleiades.stoa.org/places/481722,Antigonea,"Gjirokastër, Shqipëria, Europe, World"
http://vocab.getty.edu/tgn/7032528,http://pleiades.stoa.org/places/481939,Oricum,"Vlorë, Shqipëria, Europe, World"
http://vocab.getty.edu/tgn/7032538,http://pleiades.stoa.org/places/128376,Carnuntum,"Niederösterreich, Österreich, Europe, World"
http://vocab.getty.edu/tgn/7032539,http://pleiades.stoa.org/places/197583,Virunum,"Kärnten, Österreich, Europe, World"
http://vocab.getty.edu/tgn/7032669,http://pleiades.stoa.org/places/248025633,Grimspound,"Devon, England, United Kingdom, Europe, World"
http://vocab.getty.edu/tgn/7032790,http://pleiades.stoa.org/places/490043590,Khafajah,"Diyālá, Al-ʻIrāq, Asia, World"
http://vocab.getty.edu/tgn/7032802,http://pleiades.stoa.org/places/893977,Kutha,"Bābil, Al-ʻIrāq, Asia, World"
http://vocab.getty.edu/tgn/7032850,http://pleiades.stoa.org/places/315174,Chemtou,"Jendouba, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/7032858,http://pleiades.stoa.org/places/315085,Musti,"Bájah, Wiláyat, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/7032860,http://pleiades.stoa.org/places/324816,Sufetula,"Kasserine, Gouvernorat de, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/7032862,http://pleiades.stoa.org/places/315213,Thinissut,"Tūnis, Wilāyat, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/7032864,http://pleiades.stoa.org/places/324669,Zanfour,"El Kef, Tūnis, Africa, World"
http://vocab.getty.edu/tgn/7032970,http://pleiades.stoa.org/places/570347,Kekhriaí,"Kórinthos, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7033014,http://pleiades.stoa.org/places/786127,Dandarah,"Al Minyā, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7033027,http://pleiades.stoa.org/places/727080,Avaris,"Ash Sharqīyah, Miṣr, Africa, World"
http://vocab.getty.edu/tgn/7036172,http://pleiades.stoa.org/places/187430,Zuglio,"Udine, Friuli-Venezia Giulia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7036383,http://pleiades.stoa.org/places/187616,Vervò,"Trento, Trentino-Alto Adige, Italia, Europe, World"
http://vocab.getty.edu/tgn/7037084,http://pleiades.stoa.org/places/596384814,Vignale,"Livorno, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7037536,http://pleiades.stoa.org/places/187578,Trieste,"Trieste, Friuli-Venezia Giulia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7037787,http://pleiades.stoa.org/places/413047,Velino,"Terni, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7038374,http://pleiades.stoa.org/places/383580,Torino,"Torino, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7038543,http://pleiades.stoa.org/places/383799,Ticino,"Pavia, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7039097,http://pleiades.stoa.org/places/462503,Siracusa,"Siracusa, Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7040284,http://pleiades.stoa.org/places/472014,Sardinia,"Sardegna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7042168,http://pleiades.stoa.org/places/689046103,Roiate,"Roma, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7042544,http://pleiades.stoa.org/places/442758,Salapia,"Foggia, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7042544,http://pleiades.stoa.org/places/442759,Salapia,"Foggia, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7043443,http://pleiades.stoa.org/places/433070,Presenzano,"Caserta, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7043550,http://pleiades.stoa.org/places/442515,Caelia,"Bari, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7044662,http://pleiades.stoa.org/places/413107,Cosa,"Grosseto, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7045108,http://pleiades.stoa.org/places/471907,Cornus,"Oristano, Sardegna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7045309,http://pleiades.stoa.org/places/383584,Calvatone,"Mantova, Lombardia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7046177,http://pleiades.stoa.org/places/462126,Camerina,"Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7047867,http://pleiades.stoa.org/places/462242,Vulcano,"Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7048310,http://pleiades.stoa.org/places/383640,Entella,"Liguria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7048410,http://pleiades.stoa.org/places/413096,Chiusi,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7051020,http://pleiades.stoa.org/places/403255,Pianosa,"Livorno, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7051247,http://pleiades.stoa.org/places/462281,Marsala,"Trapani, Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7051538,http://pleiades.stoa.org/places/433014,Napoli,"Napoli, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7052182,http://pleiades.stoa.org/places/383642,Ivrea,"Torino, Piemonte, Italia, Europe, World"
http://vocab.getty.edu/tgn/7054729,http://pleiades.stoa.org/places/442733,Paestum,"Salerno, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7054730,http://pleiades.stoa.org/places/442733,Paestum,"Salerno, Campania, Italia, Europe, World"
http://vocab.getty.edu/tgn/7055035,http://pleiades.stoa.org/places/155765601,Pollina,"Sicilia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7055136,http://pleiades.stoa.org/places/422995,Ostia,"Roma, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7055207,http://pleiades.stoa.org/places/413235,Osa,"Grosseto, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7056345,http://pleiades.stoa.org/places/471987,Olbia,"Sassari, Sardegna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7056778,http://pleiades.stoa.org/places/471948,Benetutti,"Sassari, Sardegna, Italia, Europe, World"
http://vocab.getty.edu/tgn/7057456,http://pleiades.stoa.org/places/432703,Astura,"Roma, Lazio, Italia, Europe, World"
http://vocab.getty.edu/tgn/7057573,http://pleiades.stoa.org/places/413037,Assisi,"Perugia, Umbria, Italia, Europe, World"
http://vocab.getty.edu/tgn/7057945,http://pleiades.stoa.org/places/442509,Brindisi,"Brindisi, Puglia, Italia, Europe, World"
http://vocab.getty.edu/tgn/7058418,http://pleiades.stoa.org/places/413014,Ancona,"Ancona, Marche, Italia, Europe, World"
http://vocab.getty.edu/tgn/7058892,http://pleiades.stoa.org/places/413006,Albinia,"Grosseto, Toscana, Italia, Europe, World"
http://vocab.getty.edu/tgn/7059227,http://pleiades.stoa.org/places/373746,Aziris,"<lost & found/Libya>, Lībiyā, Africa, World"
http://vocab.getty.edu/tgn/7075287,http://pleiades.stoa.org/places/108749,Aachen,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7075818,http://pleiades.stoa.org/places/109297,Saalburg,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7076956,http://pleiades.stoa.org/places/109298,Saarbrücken,"Saarland, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7076963,http://pleiades.stoa.org/places/108894,Trier,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7076977,http://pleiades.stoa.org/places/109169,Mainz,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7076983,http://pleiades.stoa.org/places/108903,Koblenz,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077012,http://pleiades.stoa.org/places/109333,Schwarzenacker,"Saarland, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077060,http://pleiades.stoa.org/places/108750,Wiesbaden,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077087,http://pleiades.stoa.org/places/187335,Kempten,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077091,http://pleiades.stoa.org/places/118580,Augsburg,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077094,http://pleiades.stoa.org/places/118929,Regensburg,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077169,http://pleiades.stoa.org/places/108751,Köln,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077186,http://pleiades.stoa.org/places/109215,Neuss,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077306,http://pleiades.stoa.org/places/118590,Passau,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077537,http://pleiades.stoa.org/places/98981,Hildesheim,"Niedersachsen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7077899,http://pleiades.stoa.org/places/108750,Wiesbaden,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7081374,http://pleiades.stoa.org/places/108896,Xanten,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7082710,http://pleiades.stoa.org/places/108750,Wiesbaden,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7100311,http://pleiades.stoa.org/places/109297,Saalburg,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7102069,http://pleiades.stoa.org/places/597847356,Sarresdorf,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7115641,http://pleiades.stoa.org/places/109426,Pachten,"Saarland, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7122218,http://pleiades.stoa.org/places/109198,Nennig,"Saarland, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7127536,http://pleiades.stoa.org/places/109229,Oberaden,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7127537,http://pleiades.stoa.org/places/109229,Oberaden,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7141387,http://pleiades.stoa.org/places/499342696,Longuich,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7141720,http://pleiades.stoa.org/places/109169,Mainz,"Rheinland-Pfalz, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7168019,http://pleiades.stoa.org/places/109205,Heddernheim,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7180931,http://pleiades.stoa.org/places/109002,Gellep-Stratum,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7189221,http://pleiades.stoa.org/places/187242,Epfach,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7189786,http://pleiades.stoa.org/places/118539,Eining,"Bayern, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7197815,http://pleiades.stoa.org/places/118657,Echzell,"Hessen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7213501,http://pleiades.stoa.org/places/108867,Birten,"Nordrhein-Westfalen, Deutschland, Europe, World"
http://vocab.getty.edu/tgn/7217837,http://pleiades.stoa.org/places/570752,Trikrana,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7221257,http://pleiades.stoa.org/places/580119,Thorikos,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7221541,http://pleiades.stoa.org/places/501629,Strouma,"Kaválla, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7221578,http://pleiades.stoa.org/places/580140,Zoster,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7222151,http://pleiades.stoa.org/places/570485,Midhéa,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7222485,http://pleiades.stoa.org/places/570482,Methana,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7223247,http://pleiades.stoa.org/places/570686,Sphakteria,"Messinía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7223704,http://pleiades.stoa.org/places/570629,Pláka,"Arkadhía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7223872,http://pleiades.stoa.org/places/599974,Thirasía,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7223873,http://pleiades.stoa.org/places/599974,Manolás,"Kikládhes, Nísoi Aiyaíou, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7223907,http://pleiades.stoa.org/places/541140,Thermopílai,"Evritanía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7223983,http://pleiades.stoa.org/places/531093,Yialós,"Kefallinía, Iónioi Nísoi, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7224814,http://pleiades.stoa.org/places/501482,Philippi,"Kaválla, Makedhonía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7226045,http://pleiades.stoa.org/places/541028,Mouríkion,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7226280,http://pleiades.stoa.org/places/541020,Pelinna,"Tríkkala, Thessalía, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7226341,http://pleiades.stoa.org/places/580060,Gaïdhouronísion,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7228505,http://pleiades.stoa.org/places/570264,Lévka,"Aitolía kai Akarnanía, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7229065,http://pleiades.stoa.org/places/570257,Kivérion,"Argolís, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7229648,http://pleiades.stoa.org/places/540906,Kastrí,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7230421,http://pleiades.stoa.org/places/589748,Kríti,"Iráklion, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7232318,http://pleiades.stoa.org/places/589910,Lefkí,"Iráklion, Kríti, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7232917,http://pleiades.stoa.org/places/570220,Ílis,"Ilía, Pelopónnisos, Ellás, Europe, World"
http://vocab.getty.edu/tgn/7233376,http://pleiades.stoa.org/places/540746,Dystos,"Attikí, Sterea Ellás-Évvoia, Ellás, Europe, World"
